provincia,latitude,longitude,ano,mes,precipitacao_mm,temperatura_C,humidade_percent,vento_kmh,rad_solar_Wm2,flood
Benguela,-12.533593313848156,13.409944704824074,2023,9,39.71208703108364,23.16947492791273,78.06879150265745,11.367384622510718,311.2212807243265,1
Luanda,-8.608208374938389,13.270855093075248,2025,7,78.96843824691484,29.534119441850034,57.92993299583611,9.511860777782474,225.08422045588918,0
Luanda,-8.789312640949241,13.395977145498385,2025,4,95.75554944079896,22.125417864614395,58.966231244273416,12.580254983837527,221.95161748506746,1
Huíla,-14.929205713212127,13.88721516138175,2024,2,131.59047503449966,22.186813459712788,91.53089405703808,13.286714165506,188.40625763192068,1
Cunene,-16.416514848185336,15.781849683786435,2023,1,74.01247891226429,27.14575512970762,68.9432190492753,13.316427114840518,244.31482640455496,1
Huíla,-14.961822461630014,13.863774967073411,2025,5,101.88381835599066,26.622913951563227,80.153973879361,13.288329243067942,198.7807907232896,1
Huíla,-14.998301437226013,14.015327991567771,2025,8,55.25424964388758,27.990488401769454,77.69787738210863,9.788316650530792,247.41849652010464,1
Cunene,-16.36675708383852,15.721799650748897,2024,8,38.952209062940426,24.711145576316294,55.50600349993046,5.0,228.37215314875746,0
Moxico,-11.865032046027187,19.967330378681364,2025,9,63.0795420129857,24.82970459556399,75.77949161795858,8.45900525550311,222.9867975627842,0
Benguela,-12.445672196268394,13.464616580039278,2025,7,44.531768399764005,29.526218217753947,65.65024315846776,11.342659176458435,233.03644962697237,0
Uíge,-7.716335869958195,14.948412117301002,2023,4,104.05439154182508,23.038651551198775,71.88300315344618,14.054457856924385,198.8406479479015,1
Benguela,-12.772850421343806,13.47149755842217,2023,3,213.14567856643524,23.727527294216497,95.0,6.9420063721801375,100.0,1
Moxico,-11.888281718961297,19.987627105372518,2025,4,138.11904345533569,24.035881012425982,87.17487838984177,12.730004122396853,164.18759826097633,1
Benguela,-12.458828208528384,13.288382666344523,2024,5,84.17844872420123,31.05999584532268,71.55271927821045,16.144350604185025,172.33640250635756,0
Huíla,-15.014012426037965,13.893244223450827,2025,12,212.84131512029256,24.294073714004437,95.0,9.16084403106586,168.05158140377318,1
Luanda,-8.976174312926352,13.449878085573436,2024,2,157.5232991484734,29.95681226258873,77.17314168444756,9.901350371732788,183.57972161684208,1
Cabinda,-5.42039369382186,12.086284318319754,2024,9,50.81620519452013,29.584425422172558,62.92333772147794,11.218438595291904,213.29316310494298,0
Cabinda,-5.6289338505719675,12.196295501451944,2023,9,73.83395977822927,28.735571241617105,91.3029646405687,12.55954893135651,237.9859754836636,0
Huíla,-15.056022192515346,13.948776143929377,2025,1,102.95044182767559,22.833999146556557,90.09024665223157,12.9720188882176,160.2072650889139,1
Huíla,-14.936628065138793,13.963170000890173,2025,3,162.06727603833374,20.216296186815434,95.0,5.0,164.9132625938367,1
Benguela,-12.561695123012106,13.490961198851622,2024,11,170.6446640108138,25.30313943193265,90.19840523154876,16.00652730083424,199.5140311827039,1
Cunene,-16.24594508977022,15.842934082280173,2025,2,155.08017361268966,30.391366795217934,81.59045466461917,18.459115162839407,164.40920933135368,0
Uíge,-7.484456789090492,14.909318499050247,2025,7,79.26006826556736,26.854260791721174,85.94673153907316,8.620234245626015,172.89456685575627,1
Moxico,-11.859184476433494,19.99125646712228,2024,1,195.6335259395501,30.68244411492037,95.0,10.614293975972402,111.89405305265424,1
Huíla,-14.943265952031616,13.899361305458886,2024,2,192.634166165095,25.183348827750265,95.0,18.11212543755133,175.87051610280398,1
Huambo,-12.699915334568852,15.745008599461517,2023,10,169.432278346783,26.974850810586883,86.16076818179418,13.516612474904496,196.0394152178782,1
Huambo,-12.835697428672107,15.499969563253057,2023,5,97.88448218800698,29.46922683575068,76.7769634188566,6.883877055120855,213.94011694660819,1
Benguela,-12.659428181003463,13.624409673338047,2023,5,53.068586745431475,27.699287084971715,68.21869812886881,16.46733510211982,228.1261108708854,0
Moxico,-11.923163173890853,20.189044068515578,2024,6,52.739371407061675,30.082352793554577,73.65897419284428,5.0,274.01219205798515,0
Benguela,-12.446935553907746,13.366280468385401,2024,10,107.48744395963911,28.22862665045195,83.41326275386872,14.024963957223704,232.4389205049756,1
Uíge,-7.560189679487135,14.945034450109006,2024,10,372.6898446709851,27.59598807711718,95.0,5.0,100.0,1
Cabinda,-5.604820029816677,12.389344579482495,2025,5,70.36978837855277,22.658402267239772,81.58495222078366,5.0,215.5265453403026,1
Cunene,-16.52478118198562,15.767970219546337,2023,6,46.96275496714266,31.674490549462963,69.572719713873,13.890521383373622,192.347163434408,0
Cabinda,-5.4907432726152665,11.926560836839721,2023,6,106.40211373486093,28.057398594112215,67.22479220840933,8.060027496731939,201.7659433712547,1
Cunene,-16.324906734186456,15.742087589036426,2025,10,100.4275333383246,30.26019912827497,95.0,6.305269452464308,153.49016504147124,1
Cabinda,-5.4716410335201395,12.12913569387059,2023,4,176.29411938984362,27.83549441188228,95.0,15.448894047547908,126.44726391026205,1
Uíge,-7.732115373655287,14.766092134051458,2025,7,109.32077905079605,29.58113647834313,81.64115297297869,9.244457829698378,200.45858253464658,0
Huíla,-14.840412172051938,13.771411321258952,2023,4,182.52937572296634,26.915920660090208,95.0,11.582628828052432,168.56798838864992,1
Cabinda,-5.623805708366139,12.215125116260204,2025,1,192.42272165784948,27.699227337528452,95.0,13.794543058058109,177.8383188978713,1
Cunene,-16.340701197001263,15.874990023942372,2024,5,55.14098690829675,27.61063354546507,64.69939463281143,12.757313229169496,229.86061338035472,1
Cunene,-16.435923246507713,15.905398577118289,2025,1,122.47277002154837,27.373186260156086,80.03511686569807,12.452561828212092,179.68569846033665,0
Benguela,-12.776745686074502,13.367165306169884,2024,7,32.94162754030225,32.78533405960697,47.471920001542884,17.244669991210497,227.92121195789625,0
Cabinda,-5.464041512765644,12.204980148405873,2025,2,224.0191640459391,28.35603250180097,95.0,12.886233894496842,168.85921582815035,0
Moxico,-11.953195524209443,20.059549089763927,2025,12,142.67363113838414,23.485328496540852,80.74635579947248,17.404291569652557,200.81796414542782,1
Cunene,-16.323263957732724,15.82431234585129,2024,11,119.2772973843522,32.06092990985824,95.0,8.890514060616374,229.33108092024625,1
Huíla,-15.070046140974338,14.09596421311128,2023,4,104.66591566691298,22.8324104282829,70.53511782311375,9.569414618506109,194.23426802182152,1
Cunene,-16.22122083855271,15.820760335140063,2023,10,128.96120998197378,29.507048749835842,78.44023164876228,18.62483300822918,179.44286503699146,1
Cunene,-16.31677120638565,15.907036516022993,2024,10,191.94732949128667,28.694494206658504,95.0,15.565214747479022,154.13208172921046,1
Huambo,-12.714111370197685,15.902835973227095,2024,8,52.05886749259366,23.677210506765963,74.29553079082041,11.620703074876511,211.10099938083462,0
Huambo,-12.751646979581365,15.73295962708031,2024,12,223.9813139795899,26.65747109495689,95.0,14.10614673468923,126.07407535538503,1
Moxico,-11.914982688549744,20.00841682301857,2024,6,62.19720027158142,26.20511439507807,68.11170121843239,15.175273868575262,211.46699788313163,0
Huíla,-14.941638340251455,14.031637650590593,2025,1,139.58240505128904,20.188132636641093,78.25401781272527,11.298486176405238,192.49643865552508,1
Moxico,-11.85092885615678,20.030698107268623,2023,3,269.0208439651112,24.550422232986172,95.0,9.66036938632892,103.52061372940217,0
Luanda,-8.803052420245288,13.523907578670075,2025,10,92.30413779287053,27.760447661833698,81.09633567812196,17.136383175792467,143.18812934018453,0
Huambo,-13.014692987019567,15.689412182798986,2025,1,154.63603918637273,22.72547304611762,93.3637800743017,7.639166372802281,148.0434903887904,0
Huambo,-12.872974371963467,15.750053531747394,2025,2,73.04543630371792,24.702850040259342,63.348547651633076,10.974637286510031,200.0260878858876,1
Benguela,-12.496215622010423,13.220066322833995,2025,9,116.60925262347368,29.3940238897832,86.56643656821991,5.0,131.89646858043756,1
Huíla,-14.832522562421829,13.932443970635193,2023,4,254.52269867578372,24.05642098287628,95.0,13.106326022364195,122.95255268271688,1
Cunene,-16.474088145712592,15.935557293571035,2025,10,62.5660888126091,28.239777016004364,86.86409175474418,10.610790844168628,255.04884249475907,0
Uíge,-7.624823065905852,14.865810222704216,2024,9,148.8020164001457,26.858031665798908,74.32922100060043,12.657179061482276,230.5045703537471,1
Uíge,-7.5677013541485545,15.044248224699455,2024,11,270.0531970057287,24.78389917216757,95.0,16.141773665667777,100.0,1
Uíge,-7.474550417875305,15.040829397585489,2025,9,83.64078269708111,31.13453648506965,73.81057021683085,11.760695425880385,220.51861375981673,1
Benguela,-12.546910294241,13.206446821954827,2025,1,99.973715328234,28.0732230154245,66.40900291307206,7.681054714896606,149.46817633683432,1
Moxico,-11.860128071870152,19.940156241941896,2024,3,132.58972437631638,29.00355004797901,71.39911067963115,16.637524173202088,208.03267683721862,0
Luanda,-8.916909273937671,13.309323595458602,2024,12,152.39226793525575,29.279786509784447,95.0,10.27876272018143,136.70244940926375,1
Uíge,-7.6378468210540404,15.170660815486393,2023,10,137.42963925753963,22.412839086375715,79.5606933803558,10.305605673087292,147.14474526647643,1
Uíge,-7.7144121846216365,15.120342791678732,2024,4,125.73076150243497,23.902188984775094,83.17693422051809,10.141675687537527,188.2435891866727,1
Moxico,-12.024570743285965,20.049470565377504,2023,4,219.3494869240747,23.490138903379,95.0,12.617974662381005,131.91144179100831,1
Luanda,-8.840987363536831,13.278273523418905,2023,2,168.1385676464879,27.401096083166692,87.67236417745899,15.602132309326366,208.41661575197378,1
Luanda,-8.879179502694164,13.35713623265753,2024,4,78.29810551261009,30.21902401937594,69.20390038216807,5.35566633773131,223.43224886243257,0
Moxico,-12.056340315247946,19.968264950775747,2025,9,147.27391667209378,29.921459200618735,82.91579945116298,12.109253519405755,175.17877410034222,1
Benguela,-12.734217676334612,13.311960108351565,2024,2,133.38675869855626,22.553951227308566,69.9484127265955,13.616851461109329,201.20343926799586,0
Huíla,-14.894296552113511,13.900593182479103,2024,2,218.7942146791834,24.12352234530124,95.0,16.781922603301915,125.68716619511505,1
Cabinda,-5.340206066086757,12.144436906601461,2023,11,208.31847574461463,23.041696269034414,95.0,7.631515198605731,149.22422082499997,1
Cunene,-16.21755526244911,15.864600618711457,2025,9,1.425211001448206,33.919390595116255,61.85632139019905,12.70475929001077,232.6161765754868,0
Uíge,-7.597208333265792,14.98925277123797,2025,8,58.93262145400996,26.846196433812906,77.63951865596538,14.05953438430549,241.0318205888759,1
Cabinda,-5.517565978998513,12.143727450178309,2024,12,214.96305174618504,22.838664813181264,95.0,15.771154056560302,154.70110505303234,1
Huambo,-12.66880701347882,15.651071721758802,2024,8,122.37836551376702,26.576814794405372,80.62624421865259,14.16363407424396,210.71504642289733,1
Cabinda,-5.61683451948468,12.19089243286476,2023,9,84.84497626957881,24.917235999396066,79.58966334478302,5.0,198.80627611329874,1
Moxico,-12.071834776005108,20.136970110765418,2024,2,144.07336020462006,27.159921690115702,77.48682252824656,13.401480865545352,156.8552189681132,1
Moxico,-11.83975153578418,19.951717240919308,2025,12,87.74260673155625,20.696727342255144,72.01762317716992,14.783455356375141,235.464753550033,0
Huíla,-14.94425447213618,13.898940129309013,2025,3,211.7017432981251,22.113957818334082,95.0,5.0,125.11524660571393,1
Moxico,-11.937826325282346,20.00998869544092,2023,5,64.76592718431749,30.247062067428143,84.44990562565096,13.18630775412122,249.3083241875406,1
Benguela,-12.547127199699016,13.290288338128674,2023,5,53.19898794719806,27.679870736512655,89.13341900330342,15.37242132929296,252.47147046477562,0
Moxico,-11.908001633265368,19.884358418325615,2023,9,90.22491787857784,29.416418725428287,81.27683840029763,17.135267439414246,237.26218068113496,1
Huambo,-12.721577964765965,15.823580287256293,2023,4,238.400067868633,21.98591793264187,95.0,7.22190824093586,137.94504823555184,1
Luanda,-8.923515395842616,13.344338898307443,2025,9,41.94248441199619,25.94360691842427,77.19996409053293,12.00530275493763,238.91428242870285,0
Cunene,-16.41275689550152,15.741066776857265,2023,8,81.14853991214298,31.505647332870794,86.9981894290054,5.0,179.57099501662128,1
