provincia,latitude,longitude,ano,mes,precipitacao_mm,temperatura_C,humidade_percent,vento_kmh,rad_solar_Wm2,flood
Huambo,-12.79827207007766,15.84551719657144,2023,7,93.94471379583518,24.956795573495157,81.865069441059,9.901731944931797,236.832710073761,1
Huambo,-12.733593313848155,15.742944704824074,2025,5,69.71208703108363,21.16947492791273,84.06879150265743,11.367384622510718,296.2212807243265,0
Benguela,-12.34520837493839,13.387855093075249,2024,8,108.96843824691484,28.534119441850034,63.92993299583611,9.511860777782474,210.08422045588918,0
Cabinda,-5.50031264094924,12.303977145498385,2025,1,165.75554944079897,21.125417864614395,72.96623124427342,12.580254983837527,186.95161748506746,1
Huambo,-12.788205713212127,15.693215161381751,2025,3,141.59047503449966,23.186813459712788,93.53089405703808,13.286714165506,183.40625763192068,1
Moxico,-11.949514848185338,19.981849683786432,2024,9,69.32443030554992,26.14575512970762,68.00560932793243,13.316427114840518,246.65885070791214,0
Huambo,-12.820822461630014,15.669774967073412,2025,12,152.81612408350816,25.622913951563227,90.3404350248645,13.288329243067942,173.31463785953088,1
Luanda,-8.920301437226014,13.371327991567771,2023,11,112.02709533724024,29.990488401769454,89.05244652077916,9.788316650530792,219.03207367342833,0
Luanda,-8.888757083838522,13.210799650748896,2025,10,28.952209062940426,23.711145576316294,53.50600349993046,5.0,233.37215314875746,0
Uíge,-7.632032046027187,15.017330378681365,2025,1,171.8022111728684,22.82970459556399,95.0,8.45900525550311,168.62546298284286,1
Huambo,-12.645672196268393,15.797616580039278,2024,2,162.1593538532696,25.526218217753947,89.17576024916887,11.342659176458435,174.22265690021956,1
Cunene,-16.416335869958196,15.698412117301002,2023,3,34.05439154182506,26.038651551198775,57.88300315344617,14.054457856924385,233.84064794790152,0
Moxico,-12.046850421343805,20.06549755842217,2024,12,223.14567856643524,22.727527294216497,95.0,6.9420063721801375,100.0,1
Luanda,-8.877281718961298,13.276627105372516,2025,3,98.11904345533569,26.035881012425982,79.17487838984177,12.730004122396853,184.18759826097633,1
Luanda,-8.721828208528384,13.171382666344522,2024,9,54.17844872420123,32.05999584532268,65.55271927821046,16.144350604185025,187.33640250635756,0
Huíla,-15.014012426037965,13.893244223450827,2023,2,212.84131512029256,24.294073714004437,95.0,9.16084403106586,168.05158140377318,1
Huíla,-15.054174312926351,14.093878085573436,2024,3,207.5232991484734,25.95681226258873,87.17314168444756,9.901350371732788,158.57972161684208,1
Cabinda,-5.42039369382186,12.086284318319754,2025,7,50.81620519452013,29.584425422172558,62.92333772147794,11.218438595291904,213.29316310494298,1
Huíla,-14.995933850571967,13.932295501451945,2025,1,147.3656724211886,23.735571241617105,95.0,12.55954893135651,201.22011916218392,1
Huambo,-12.915022192515346,15.754776143929378,2025,12,112.95044182767559,23.833999146556557,92.09024665223157,12.9720188882176,155.2072650889139,1
Cabinda,-5.569628065138794,12.227170000890172,2023,10,76.8011891509758,25.216296186815434,80.72314692536706,5.0,207.54630603751565,1
Benguela,-12.561695123012106,13.490961198851622,2025,11,170.6446640108138,25.30313943193265,90.19840523154876,16.00652730083424,199.5140311827039,0
Luanda,-8.767945089770222,13.331934082280172,2023,11,145.08017361268966,29.391366795217934,79.59045466461917,18.459115162839407,169.40920933135368,1
Cunene,-16.184456789090493,15.659318499050247,2025,4,126.83719430050681,27.854260791721174,95.0,8.620234245626015,149.10600383828657,0
Benguela,-12.585184476433495,13.397256467122283,2023,10,69.18393711291515,33.68244411492037,76.07913486793595,10.614293975972402,175.11884746597173,1
Cunene,-16.34326595203162,15.766361305458886,2025,5,23.825022276650884,32.183348827750265,71.4803161726207,18.11212543755133,260.27508804702603,0
Benguela,-12.499915334568852,13.412008599461517,2024,11,139.432278346783,28.974850810586883,80.16076818179418,13.516612474904496,211.0394152178782,0
Cabinda,-5.609697428672107,11.957969563253055,2024,3,195.51785983727288,29.46922683575068,95.0,6.883877055120855,165.12342812197522,1
Cunene,-16.400428181003463,16.018409673338045,2024,12,150.18380299606696,27.699287084971715,87.6417413789959,16.46733510211982,179.56850274556768,0
Huambo,-12.849163173890853,15.928044068515579,2023,11,174.21862135266835,27.082352793554577,95.0,5.0,213.2725670851818,1
Luanda,-8.709935553907746,13.2492804683854,2024,4,77.48744395963911,29.22862665045195,77.41326275386872,14.024963957223704,247.4389205049756,0
Cabinda,-5.493189679487135,12.092034450109004,2023,2,362.6898446709851,28.59598807711718,95.0,5.0,100.0,0
Huambo,-12.830820029816676,15.931344579482497,2023,1,137.1313392779953,18.658402267239772,94.93726240067217,5.0,182.14576989058133,1
Moxico,-12.05778118198562,19.967970219546334,2025,3,226.26409964127868,26.674490549462963,95.0,13.890521383373622,102.69649109734,1
Luanda,-8.779743272615267,13.018560836839722,2025,1,117.50557716394664,27.057398594112215,69.44548489422647,8.060027496731939,196.21421165671183,1
Luanda,-8.846906734186456,13.231087589036425,2025,2,90.4275333383246,29.26019912827497,95.0,6.305269452464308,158.49016504147124,1
Huíla,-14.838641033520139,13.86513569387059,2023,12,156.29411938984362,24.83549441188228,95.0,15.448894047547908,136.44726391026205,1
Cunene,-16.432115373655286,15.516092134051458,2023,11,115.03935441831342,30.58113647834313,82.78486804648216,9.244457829698378,197.59929485088787,1
Moxico,-11.773412172051938,19.838411321258953,2024,3,172.52937572296634,28.915920660090208,95.0,11.582628828052432,173.56798838864992,1
Cabinda,-5.623805708366139,12.215125116260204,2024,12,192.42272165784948,27.699227337528452,95.0,13.794543058058109,177.8383188978713,1
Luanda,-8.862701197001263,13.363990023942371,2025,1,153.51902205479252,24.61063354546507,84.37500166211058,12.757313229169496,180.67159580710685,1
Cabinda,-5.668923246507712,12.302398577118288,2024,9,65.3125816725342,27.373186260156086,68.60307919589523,12.452561828212092,208.26579263484376,0
Benguela,-12.776745686074502,13.367165306169884,2023,10,32.94162754030225,32.78533405960697,47.471920001542884,17.244669991210497,227.92121195789625,0
Luanda,-8.753041512765645,13.296980148405874,2023,7,19.832497965175016,31.35603250180097,62.831693134213594,12.886233894496842,270.95254886853235,0
Benguela,-12.679195524209444,13.465549089763927,2025,1,132.67363113838414,24.485328496540852,78.74635579947248,17.404291569652557,205.81796414542782,0
Uíge,-7.623263957732724,15.07431234585129,2023,10,98.10457255344593,31.060929909858235,91.08121595210984,8.890514060616374,239.9174433356994,1
Moxico,-12.003046140974337,20.16296421311128,2025,3,94.66591566691298,24.8324104282829,68.53511782311375,9.569414618506109,199.23426802182152,0
Huambo,-12.680220838552708,15.759760335140063,2025,9,69.73091037994038,27.507048749835842,66.5941717283556,18.62483300822918,209.05801483800815,1
Cunene,-16.31677120638565,15.907036516022993,2024,7,53.79055683312696,30.694494206658504,74.13768664894658,15.565214747479022,223.2104680582903,0
Benguela,-12.514111370197686,13.569835973227095,2025,12,133.4981558605372,23.677210506765963,90.58338846440913,11.620703074876511,170.38135519686287,1
Uíge,-7.592646979581366,15.04395962708031,2024,2,243.98131397958988,27.65747109495689,95.0,14.10614673468923,116.07407535538503,1
Cabinda,-5.614982688549744,12.205416823018568,2023,7,92.19720027158142,27.20511439507807,74.1117012184324,15.175273868575262,196.46699788313163,1
Huambo,-12.800638340251455,15.837637650590594,2025,3,149.58240505128904,21.188132636641093,80.25401781272527,11.298486176405238,187.49643865552508,1
Benguela,-12.576928856156782,13.436698107268624,2023,12,259.0208439651112,25.550422232986172,95.0,9.66036938632892,108.52061372940217,1
Huíla,-14.881052420245288,14.167907578670075,2023,5,63.785440881145746,25.760447661833698,75.392596295777,17.136383175792467,157.4474777960469,1
Cabinda,-5.788692987019567,12.147412182798984,2025,4,164.63603918637273,24.72547304611762,95.0,7.639166372802281,143.0434903887904,1
Benguela,-12.672974371963468,13.417053531747394,2024,1,43.04543630371792,26.702850040259342,57.348547651633076,10.974637286510031,215.0260878858876,1
Huambo,-12.696215622010422,15.553066322833995,2024,2,247.97399691339626,25.3940238897832,95.0,5.0,100.0,1
Benguela,-12.49152256242183,13.405443970635194,2024,8,99.16731798183103,29.05642098287628,84.03051967993888,13.106326022364195,200.63024302969322,0
Cunene,-16.474088145712592,15.935557293571035,2023,4,62.5660888126091,28.239777016004364,86.86409175474418,10.610790844168628,255.04884249475907,0
Benguela,-12.583823065905852,13.221810222704216,2024,1,225.56404439209732,25.858031665798908,89.68162659899076,12.657179061482276,192.1235563577713,1
Cunene,-16.267701354148553,15.794248224699455,2025,2,200.05319700572872,27.78389917216757,95.0,16.141773665667777,129.071847694635,1
Moxico,-11.707550417875305,19.990829397585486,2024,6,43.64078269708111,31.13453648506965,65.81057021683085,11.760695425880385,240.51861375981673,0
Huíla,-14.887910294241,13.733446821954827,2023,1,119.973715328234,25.0732230154245,70.40900291307206,7.681054714896606,139.46817633683432,0
Moxico,-11.860128071870152,19.940156241941896,2025,12,132.58972437631638,29.00355004797901,71.39911067963115,16.637524173202088,208.03267683721862,1
Moxico,-11.92790927393767,20.020323595458603,2024,12,192.39226793525575,27.279786509784447,95.0,10.27876272018143,116.70244940926375,1
Moxico,-11.870846821054041,20.120660815486392,2024,2,97.42963925753966,22.412839086375715,71.56069338035581,10.305605673087292,167.14474526647643,1
Luanda,-8.936412184621638,13.359342791678731,2023,2,45.73076150243497,25.902188984775094,67.17693422051809,10.141675687537527,228.2435891866727,0
Huambo,-12.950570743285965,15.788470565377503,2024,12,239.3494869240747,22.490138903379,95.0,12.617974662381005,121.91144179100831,1
Benguela,-12.577987363536831,13.395273523418906,2025,12,198.1385676464879,26.401096083166692,93.67236417745899,15.602132309326366,193.41661575197378,1
Moxico,-11.890179502694163,20.06813623265753,2023,4,118.29810551261009,28.21902401937594,77.20390038216806,5.35566633773131,203.43224886243257,0
Cunene,-16.523340315247946,15.768264950775746,2025,6,117.27391667209379,32.921459200618735,76.91579945116298,12.109253519405755,190.17877410034222,0
Huambo,-12.934217676334612,15.644960108351565,2025,10,80.20958590795209,22.553951227308566,59.31297816847468,13.616851461109329,227.79202566329795,1
Huíla,-14.894296552113511,13.900593182479103,2025,4,218.7942146791834,24.12352234530124,95.0,16.781922603301915,125.68716619511505,1
Cabinda,-5.340206066086757,12.144436906601461,2023,7,107.34626534441055,25.041696269034414,76.0088350807149,7.631515198605731,199.710326025102,1
Benguela,-12.476555262449109,13.470600618711456,2024,4,50.275430175681436,29.919390595116262,71.62636522504569,12.70475929001077,208.19106698837018,1
Moxico,-11.830208333265793,19.93925277123797,2023,10,18.93262145400996,26.846196433812906,69.63951865596538,14.05953438430549,261.03182058887586,0
Benguela,-12.543565978998513,13.35272745017831,2025,9,49.77313581324938,24.838664813181264,80.75518775404298,15.771154056560302,237.29606301950017,1
Luanda,-8.731807013478821,13.201071721758801,2024,6,62.37836551376702,29.576814794405372,68.62624421865259,14.16363407424396,240.71504642289733,0
Cunene,-16.38383451948468,15.793892432864762,2025,7,24.844976269578815,26.917235999396066,67.58966334478302,5.0,228.80627611329874,0
Uíge,-7.8388347760051085,15.186970110765419,2023,2,184.0733602046201,27.159921690115702,85.48682252824658,13.401480865545352,136.85521896811318,1
Luanda,-8.82875153578418,13.240717240919308,2024,1,47.74260673155625,22.696727342255144,64.01762317716992,14.783455356375141,255.464753550033,1
Huíla,-14.94425447213618,13.898940129309013,2024,1,211.7017432981251,22.113957818334082,95.0,5.0,125.11524660571393,1
Huambo,-12.863826325282346,15.748988695440922,2023,6,84.76592718431749,29.247062067428143,88.44990562565096,13.18630775412122,239.3083241875406,1
Luanda,-8.810127199699016,13.173288338128673,2025,8,23.198987947198063,28.679870736512655,83.13341900330342,15.37242132929296,267.4714704647756,0
Huíla,-14.975001633265368,13.817358418325615,2025,9,100.22491787857784,27.416418725428287,83.27683840029763,17.135267439414246,232.26218068113496,1
Cabinda,-5.495577964765965,12.281580287256292,2023,4,248.400067868633,23.98591793264187,95.0,7.22190824093586,132.94504823555184,1
Cunene,-16.401515395842615,15.855338898307444,2023,1,150.92472763415893,24.94360691842427,95.0,12.00530275493763,184.4231608176215,1
Benguela,-12.671756895501522,13.347066776857265,2023,7,101.14853991214298,29.505647332870797,90.9981894290054,5.0,169.57099501662128,1
